stu_id,x1stdob,x1ses,x1sex,x1race,x1par1edu,x1par2edu,x1mtscor,x2mtscor,x3gpa9,x3gpaacd,x1parexp,s1eduexp,s2eduexp,s4eduexp
29390,199510,-0.7751,2,8,2,NA,42.8478,50.7541,3.5,3,6,4,5,4
29391,199504,-0.3554,2,5,2,NA,49.0363,54.5895,2.5,2.5,8,6,4,4
29392,199503,-0.2322,2,8,3,2,60.7312,51.4421,3,3,8,NA,4,NA
29393,199502,1.1603,1,1,5,4,57.5796,53.9571,2,1.5,6,NA,5,5
29396,199508,1.3672,1,2,4,4,58.3574,52.3784,3.5,3,6,4,4,NA
29397,199412,0.2351,2,8,NA,NA,51.5883,44.2905,3.5,3.5,NA,5,4,5
29398,199503,0.9547,1,8,5,3,52.4832,50.5354,2.5,2.5,8,4,4,NA
29399,199410,-0.6212,1,8,2,2,54.048,66.7927,NA,3,11,4,NA,4
29400,199505,1.8667,1,2,5,7,82.1876,81.7201,NA,3.5,10,5,5,4
29401,199411,-0.1788,1,6,5,2,49.2986,52.6116,3,3,6,6,6,NA
29402,199507,0.5938,1,8,2,4,40.47,48.7829,2,2,6,NA,NA,4
29403,199502,-0.5402,2,6,2,2,47.4216,52.4029,1,2,2,NA,5,4
29404,199309,-0.1918,1,2,1,2,61.4368,50.4902,2.5,2.5,10,4,5,NA
29405,199408,0.0374,1,8,2,2,53.5105,45.1158,2.5,2.5,4,4,4,NA
29406,199400,NA,1,8,2,NA,NA,51.6263,2,1.5,2,NA,3,NA
29407,199405,-0.0215,2,6,NA,NA,58.1891,51.2282,3.5,3.5,NA,5,5,NA
29408,199508,-0.6949,2,5,2,NA,57.8545,53.9531,4,3.5,6,6,5,NA
29409,199506,1.7581,2,8,7,5,34.0931,52.7742,3.5,2.5,6,6,5,4
29410,199412,1.4417,2,8,5,5,54.2548,49.8669,4,3.5,8,NA,4,4
29412,199500,NA,1,NA,NA,NA,NA,61.8276,2,2,NA,NA,NA,4
29413,199410,-0.5426,2,2,NA,NA,49.2008,44.336,3.5,3,NA,5,4,3
29414,199410,1.5944,2,8,5,4,39.8716,46.7567,3,2.5,6,5,4,4
29415,199405,0.7814,1,8,5,NA,47.0323,44.3355,0.5,0.5,2,NA,4,3
29416,199410,0.8453,1,5,3,4,60.8712,63.8769,2.5,2.5,8,5,NA,NA
29417,199406,-0.0947,1,5,2,2,29.4172,37.8405,0.5,0.5,10,2,2,NA
29420,199507,-0.43,1,8,2,NA,51.232,38.931,1.5,1,2,3,2,2
29421,199509,-0.6949,1,3,2,NA,61.4634,56.9972,3.5,2.5,10,6,4,4
29422,199507,-0.4434,1,8,2,2,48.7183,53.3485,NA,NA,6,4,3,NA
29423,199407,0.479,1,8,NA,NA,66.8763,63.914,2.5,2.5,NA,NA,4,NA
29424,199400,NA,1,4,NA,NA,NA,NA,1.5,1.5,NA,NA,NA,NA
29425,199412,-0.0422,1,8,2,3,41.1129,51.6573,2.5,2,8,2,6,NA
29426,199505,1.1708,1,8,4,5,70.6,66.6173,3,3,6,5,6,4
29427,199510,-0.652,1,6,3,NA,62.3668,59.6527,2.5,2.5,6,4,3,4
29428,199400,NA,1,NA,NA,NA,NA,34.9386,1,0.5,NA,NA,2,NA
29429,199503,0.2124,1,8,4,2,46.8257,64.895,3.5,3.5,6,5,4,4
29431,199505,0.5269,2,8,4,2,64.4216,65.9699,4,4,10,5,5,6
29432,199511,-0.78,1,5,NA,NA,49.2894,43.3505,3.5,3,NA,6,2,4
29433,199507,-0.2863,1,8,NA,NA,57.6656,55.1622,3,2.5,NA,5,4,4
29434,199504,0.2313,1,8,4,2,34.9911,37.3,3,3,11,4,6,5
29435,199502,0.7085,1,8,3,4,49.3742,44.6946,2.5,2.5,8,4,4,4
29436,199409,-0.7751,2,8,2,NA,63.2889,61.1196,4,4,11,4,5,4
29437,199512,1.8401,2,8,3,7,71.9583,68.7883,4,4,10,6,6,6
29438,199503,0.9099,1,8,5,NA,63.2312,67.4341,4,3.5,10,5,6,6
29439,199506,-0.4843,2,8,2,2,44.6203,41.871,3.5,3,6,6,4,5
29440,199501,1.9005,2,8,5,7,54.7132,56.3989,4,4,10,5,6,4
29441,199608,0.6311,2,2,4,4,58.6662,67.324,4,4,10,NA,5,6
29442,199409,-0.2239,2,8,1,2,42.5469,39.2306,2.5,2.5,2,NA,NA,3
29443,199506,0.8023,2,8,4,4,60.5288,65.6164,4,4,10,4,6,6
29444,199412,0.2697,2,8,3,2,57.055,56.58,3.5,3,6,5,4,6
29445,199506,-0.9952,1,8,2,NA,48.3305,40.5206,3,2.5,10,NA,NA,4
29446,199509,1.97,1,5,7,NA,60.2009,56.0207,2,2.5,6,2,NA,NA
29447,199412,0.3223,2,8,5,2,52.4777,46.5764,3,3,6,NA,5,NA
29448,199503,0.9255,1,6,4,3,50.0481,49.6678,2.5,3,6,NA,4,5
29450,199507,-0.1652,2,2,3,2,68.0285,66.4307,NA,2.5,11,5,6,6
29451,199410,0.7474,1,8,4,4,62.2293,60.6705,3.5,3.5,6,NA,5,5
29452,199410,1.9611,1,8,4,7,55.034,51.898,2,2,10,6,6,4
29453,199503,-0.3554,1,5,2,NA,47.1799,29.7445,2.5,2.5,4,NA,NA,2
29454,199412,-0.9072,2,8,2,NA,52.0092,57.5458,NA,4,8,NA,5,4
29455,199502,0.0275,1,8,2,2,48.4878,42.3935,2,2,11,5,5,4
29456,199504,-0.3685,2,5,NA,NA,44.0043,NA,1,1,NA,2,NA,NA
29457,199508,1.0685,2,6,5,2,48.3401,56.2161,3.5,3.5,6,NA,4,6
29458,199501,-1.7157,2,5,1,NA,53.9775,61.1978,3,3.5,5,5,6,NA
29459,199503,-0.5995,1,8,NA,NA,38.2161,42.3999,1,1,NA,2,NA,NA
29460,199508,0.7814,2,8,5,NA,50.0189,43.0252,2,2.5,10,6,4,3
29461,199400,NA,1,3,NA,NA,NA,51.5125,NA,NA,NA,NA,NA,NA
29462,199508,-1.3419,1,8,2,NA,58.6364,49.5556,2,1.5,2,4,NA,6
29463,199505,-0.7751,1,3,2,NA,34.2688,41.2058,2,2,6,6,6,NA
29464,199400,NA,1,NA,NA,NA,NA,43.0997,3.5,3,NA,NA,NA,NA
29465,199502,-0.4012,2,8,3,2,49.0903,41.4134,1.5,1.5,6,5,4,3
29466,199511,1.4842,2,2,4,7,60.0187,52.8386,3.5,3,10,6,5,6
29467,199509,1.1565,1,8,4,5,58.8407,52.2068,2.5,2.5,10,5,6,6
29468,199406,0.5654,2,8,4,2,48.2173,52.2201,NA,2,6,NA,NA,NA
29469,NA,NA,2,2,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA
29470,199501,1.2394,2,8,5,3,56.1329,61.417,3,3,6,5,6,5
29471,199408,0.811,2,2,4,NA,50.1552,40.2684,NA,NA,8,NA,4,4
29473,199502,1.0271,2,8,5,3,53.9311,51.3001,3.5,3,8,6,5,5
29474,199400,NA,2,NA,NA,NA,NA,54.1871,3.5,3.5,NA,NA,5,6
29475,199509,-0.0924,2,3,2,2,43.7689,43.3855,2.5,2.5,6,2,3,5
29476,199401,0.5149,1,5,NA,NA,56.2887,NA,1.5,1.5,NA,5,NA,NA
29477,199409,-1.044,2,3,1,2,47.8963,39.882,2.5,2,2,6,5,4
29479,199503,0.3344,1,8,3,3,58.3647,56.0346,3.5,3,6,4,4,5
29480,199508,-0.4075,2,5,2,3,34.7731,NA,3,2.5,6,NA,NA,NA
29481,199504,0.1599,2,8,NA,NA,66.5743,68.4684,3.5,3.5,NA,5,5,5
29482,199404,-0.1089,1,8,2,3,50.1807,49.6803,3.5,3.5,11,NA,4,4
29483,199501,-0.5434,1,3,3,NA,51.7138,53.1633,3.5,3.5,6,5,6,6
29485,199503,0.06,2,8,3,3,48.258,37.8796,2.5,2.5,11,NA,2,NA
29487,199411,2.3261,1,8,7,7,55.5687,64.2224,3,2.5,6,5,5,NA
29488,199412,1.2228,1,6,NA,NA,63.7943,62.5229,4,3.5,NA,4,4,NA
29489,199405,-0.3796,2,8,3,2,33.487,45.9356,2,2.5,3,3,3,6
29490,199412,-0.6333,2,8,2,NA,54.4541,46.6283,2,1,8,5,4,NA
29491,199411,-0.6899,1,5,1,1,52.331,NA,2.5,2,4,NA,NA,NA
29492,199504,0.76,2,8,NA,NA,70.6063,NA,4,4,NA,6,NA,5
29493,199505,-0.056,2,8,2,NA,54.6797,62.4963,4,4,6,5,6,6
29494,199508,-0.0117,2,5,2,2,36.0337,32.4034,1.5,1.5,11,NA,4,NA
29495,199202,-0.3513,1,8,NA,NA,24.0744,29.8241,0.5,0.5,NA,NA,NA,NA
29496,199504,-0.097,2,3,NA,NA,58.0996,47.0645,2.5,2,NA,4,4,4
29497,199503,0.7407,2,8,4,3,65.2802,64.6136,4,3.5,8,4,4,5
29498,199506,-0.0197,2,8,2,2,50.6487,48.2984,3,3,8,5,5,5
29499,199508,1.4704,2,8,4,5,61.1011,55.8127,NA,2,8,6,6,4
29500,199503,-0.7045,1,8,2,2,46.7944,41.7979,2,2,2,NA,2,NA
29501,199409,0.2301,2,8,4,2,47.7091,47.309,1,1.5,10,3,NA,3
29502,199512,-0.1276,2,5,3,4,44.4792,54.0997,3,3,6,NA,3,6
29503,199505,0.4947,2,5,NA,NA,63.6582,69.6052,3,3,NA,4,4,5
29504,199502,-0.4973,1,6,2,3,47.6802,47.7423,1,1.5,4,6,4,4
29505,199411,1.0012,2,8,NA,NA,59.5576,51.8076,4,3.5,NA,NA,4,NA
29506,199410,-0.9031,1,5,1,NA,44.1294,50.4128,0.5,0.5,2,2,NA,NA
29507,199100,NA,1,2,NA,NA,NA,NA,4,3.5,NA,NA,NA,NA
29508,199412,0.8559,1,5,4,4,54.0124,53.4779,3,2.5,10,6,6,NA
29509,199507,0.5672,2,3,5,NA,63.903,56.3276,3,2.5,6,6,6,6
29510,199412,0.2788,2,8,3,3,58.884,50.9388,NA,NA,4,4,3,NA
29511,199410,-0.1653,2,6,NA,NA,62.193,57.1222,3.5,3.5,NA,5,NA,NA
29513,199505,-0.4046,1,8,2,2,48.4749,41.0651,1.5,2,4,NA,NA,NA
29514,NA,NA,2,4,NA,NA,NA,53.7699,NA,NA,NA,NA,NA,5
29515,199409,-0.4014,1,3,NA,NA,42.6038,NA,0.5,0.5,NA,5,NA,NA
29516,199410,1.1559,2,8,5,4,65.6635,NA,4,4,8,4,NA,NA
29517,199512,0.4113,2,3,NA,NA,36.2295,42.5682,2,2.5,NA,5,NA,5
29518,199508,-0.3856,1,5,3,3,51.3654,53.6059,2.5,2.5,6,2,NA,NA
29520,199501,1.1947,2,8,4,4,55.8865,54.6269,3,2.5,6,6,3,4
29521,199407,-0.4023,2,8,2,NA,34.5117,46.8933,1,1,2,NA,2,NA
29522,199404,-0.4975,2,8,2,2,34.8628,46.0482,0.25,NA,11,NA,NA,NA
29523,199410,0.0502,2,8,2,2,46.0479,64.0908,NA,NA,6,6,5,3
29525,199505,2.1748,2,8,7,7,82.1876,79.1454,4,4,10,6,6,6
29526,199309,-1.0862,2,8,2,NA,35.5268,NA,NA,NA,4,3,NA,NA
29527,199500,NA,2,NA,NA,NA,NA,52.723,3.5,3.5,NA,NA,6,NA
29529,199505,0.9578,1,8,4,NA,42.5053,53.0475,3,2,6,NA,5,4
29530,199510,-0.1486,2,8,2,3,49.2942,48.1818,3,3,6,NA,5,5
29532,199505,-0.0508,2,8,3,2,50.3327,53.7996,3,3,4,4,4,4
29533,199507,1.0058,2,8,3,3,51.6311,54.5184,4,3.5,10,6,6,6
29534,199507,-0.2593,2,8,NA,NA,43.346,NA,2,1.5,NA,3,NA,NA
29535,199406,-0.6398,2,5,1,NA,31.2424,NA,1.5,1.5,6,NA,NA,6
29536,199503,0.9012,2,8,NA,NA,58.2206,NA,3.5,3,NA,4,NA,NA
29537,199409,-1.2803,1,8,2,NA,48.6306,36.987,1,1,6,NA,NA,2
29538,199412,0.8683,2,3,4,5,41.8243,50.4233,2,2,8,5,5,NA
29539,199412,0.1252,1,8,4,2,55.9332,56.5751,2.5,2.5,6,6,4,4
29540,199504,-0.8893,2,6,1,2,57.5948,47.0592,2.5,2,11,2,NA,2
29541,199502,0.0641,2,8,3,NA,50.0704,50.9529,3,3,8,6,5,4
29543,199409,1.3771,1,8,4,7,57.1189,52.0665,2.5,2.5,11,5,NA,4
29544,199310,-0.2,2,2,NA,NA,37.6372,47.6095,1,1,NA,NA,2,NA
29545,199501,1.5122,2,8,7,4,62.6741,58.3792,3,3,8,5,4,NA
29546,199400,NA,1,NA,NA,NA,NA,48.6558,NA,NA,NA,NA,6,NA
29547,199505,-1.4419,1,8,NA,NA,28.7683,NA,NA,NA,NA,2,NA,NA
29548,199409,0.6833,1,6,2,4,66.2871,NA,3.5,3.5,6,5,NA,NA
29549,199507,-0.4527,1,8,NA,NA,50.4007,NA,1.5,1,NA,2,NA,NA
29550,199410,1.1547,2,6,4,4,44.8066,37.1669,3.5,3.5,6,4,4,3
29551,199408,1.1615,1,8,4,3,57.8311,58.4213,3.5,3,6,4,4,NA
29553,199407,-1.1012,2,8,2,NA,39.4802,35.954,1.5,1.5,3,2,3,2
29554,199412,0.7564,2,8,3,4,61.4461,56.3434,4,3.5,8,5,6,5
29555,199312,-0.2716,2,8,2,2,48.8014,NA,2,1,2,2,NA,2
29556,199410,0.5136,2,2,3,4,53.2428,64.2838,NA,NA,6,6,3,NA
29557,199509,-0.6116,2,6,2,2,59.132,35.5389,2,1.5,4,NA,3,NA
29558,199500,NA,2,3,2,NA,NA,51.1136,NA,NA,NA,NA,5,NA
29559,199410,0.6102,2,8,NA,NA,48.6095,46.1827,3.5,3,NA,NA,NA,NA
29561,199405,0.3355,1,8,4,NA,50.4451,50.2769,2.5,2.5,6,NA,5,3
29562,199503,0.0232,2,6,2,3,49.4231,51.8065,3,2,4,5,5,4
29563,199407,-0.8967,2,1,NA,NA,34.781,48.3602,3.5,2.5,NA,2,NA,NA
29564,199503,1.4051,2,8,5,7,54.0447,62.759,3.5,3,8,6,5,5
29565,199502,0.4979,1,8,2,4,48.912,NA,0.5,0.5,2,NA,NA,NA
29566,199502,-0.0698,2,8,2,2,62.7687,68.6564,4,4,6,4,4,NA
29567,199408,-1.2268,1,5,1,NA,52.1702,NA,NA,NA,10,2,NA,NA
29568,199503,-0.9992,1,4,1,1,36.573,35.2785,1.5,0.5,2,2,2,4
29569,199509,0.215,1,8,2,NA,52.9634,54.8229,3.5,3.5,5,5,4,4
29571,199505,0.4092,1,6,3,NA,57.1821,46.8671,NA,2.5,6,4,5,NA
29572,199507,-0.4103,2,8,4,2,52.964,60.1296,3,2.5,10,6,4,NA
29573,199511,0.4924,2,3,NA,NA,63.618,61.1928,4,3.5,NA,6,6,6
29575,199510,-0.8845,1,5,NA,NA,46.8034,53.5061,2,2,NA,5,5,NA
29576,199507,0.5577,2,8,3,NA,30.519,53.9381,1.5,1.5,6,4,3,NA
29577,199506,1.5368,2,8,5,4,58.7706,62.445,3,3,6,6,4,4
29578,199509,0.3709,2,5,2,4,46.6208,52.3557,3,2.5,6,2,2,4
29579,199508,0.0142,1,2,NA,NA,63.0867,63.22,4,4,NA,6,6,6
29580,199503,-0.2577,1,5,NA,NA,47.8861,NA,3,2,NA,NA,NA,NA
29582,199401,-0.9293,1,5,1,2,36.2603,41.9497,3,3,2,2,NA,NA
29583,199502,0.7325,1,3,NA,NA,57.6541,NA,3,2.5,NA,NA,NA,NA
29584,199211,0.3325,1,8,2,2,47.7846,44.754,1.5,1.5,2,5,NA,NA
29585,199512,-1.3682,1,5,2,NA,70.703,75.6624,4,4,10,6,6,6
29586,199409,0.8328,2,8,3,4,62.0861,56.3099,3.5,3.5,10,NA,6,6
29587,199401,0.1586,1,8,4,2,58.1405,63.641,3,2.5,4,4,4,4
29588,199505,-0.6865,2,5,2,2,51.6053,NA,NA,NA,6,6,NA,5
29589,199509,0.5764,2,5,4,4,41.1496,49.614,2,2,6,NA,3,5
29590,199412,1.7462,1,2,7,5,75.7764,74.6211,4,3.5,11,6,6,6
29591,199412,0.5367,1,6,3,2,64.2085,73.8695,4,4,10,6,5,5
29592,199411,0.3659,1,3,3,4,48.801,45.9919,2.5,2,6,NA,NA,NA
29593,199312,-0.4157,1,8,NA,NA,38.602,31.9499,1.5,1.5,NA,NA,4,4
29594,199409,-0.5088,2,3,NA,NA,46.3061,NA,3.5,3.5,NA,NA,NA,NA
29595,199506,-1.5735,2,3,1,NA,44.6005,29.5378,2,1.5,2,6,NA,4
29596,199407,0.595,1,8,NA,NA,49.7428,55.1504,1.5,1,NA,NA,4,NA
29597,199510,0.5889,2,8,4,4,62.8694,60.2248,4,4,6,4,4,4
29598,199505,-0.0513,1,6,NA,NA,49.5117,61.2812,2,2.5,NA,3,NA,NA
29599,199412,-0.2189,1,8,NA,NA,50.2731,53.7638,2,2.5,NA,4,4,NA
29601,199410,0.5053,2,8,4,4,68.2353,67.0433,4,3.5,6,4,5,6
29602,199506,-0.5878,1,8,NA,NA,46.8596,52.8066,1.5,1,NA,2,2,4
29603,199505,-0.8285,2,8,1,2,50.0789,51.1636,3,3,8,5,4,NA
29604,199506,-0.1996,1,2,2,2,52.3281,64.9689,3,3.5,10,6,6,6
29605,199408,-0.2442,1,8,NA,NA,40.4356,40.9132,1,1,NA,6,2,5
29606,199508,1.0762,1,2,4,4,72.0083,67.5629,3,3,6,4,5,NA
29608,199504,1.4156,2,2,4,5,58.9707,58.8163,3.5,3,11,5,NA,6
29609,199409,0.3355,1,8,4,NA,50.1562,NA,NA,NA,8,6,NA,NA
29610,199503,0.2941,2,8,5,2,54.074,53.8814,3.5,3.5,8,4,4,NA
29611,199508,0.6389,1,8,5,NA,74.7727,NA,2,2,6,4,NA,NA
29612,199500,NA,1,3,3,3,NA,50.9547,3.5,3,8,NA,NA,5
29613,NA,NA,2,NA,NA,NA,NA,55.6067,3.5,3.5,NA,NA,4,4
29614,199506,0.1086,2,2,NA,NA,49.9958,51.5476,3,2.5,NA,NA,3,NA
29615,199505,0.5736,1,8,2,3,45.5195,42.4573,NA,NA,4,4,3,4
29616,199408,0.0153,1,6,3,2,48.0516,51.4922,3,2,6,4,NA,NA
29617,199410,1.2773,2,5,3,7,59.5077,60.2849,3.5,3,11,6,6,6
29618,199506,0.5148,2,2,NA,NA,39.4506,NA,3.5,3.5,NA,NA,NA,NA
29619,199505,0.548,2,5,5,3,52.0909,49.1841,3,2.5,8,NA,NA,4
29620,199304,-0.109,1,8,NA,NA,45.8729,45.0486,2.5,2.5,NA,2,2,2
29621,199507,-1.0215,1,8,1,1,41.3862,32.8286,1.5,1.5,2,2,2,2
29622,199504,-0.1484,2,8,2,2,59.8384,63.0087,NA,2.5,10,6,4,4
29623,199505,0.0521,1,8,NA,NA,47.62,NA,2.5,2,NA,4,NA,4
29624,199406,-0.7717,1,5,2,2,44.8372,32.5206,1.5,1,2,2,2,NA
29625,199508,-0.0472,1,5,NA,NA,54.5426,53.3175,NA,NA,NA,4,6,5
29626,199409,-0.5123,1,3,1,2,42.6948,43.8379,NA,NA,6,2,4,6
29627,199511,-0.7997,2,2,2,2,61.4791,54.5554,4,3.5,6,6,6,6
29628,199505,-0.3431,1,5,NA,NA,51.8716,63.7575,4,3.5,NA,4,4,NA
29629,199409,0.179,2,3,NA,NA,46.1069,34.0511,2.5,2,NA,NA,6,5
29630,199503,-1.0921,2,5,NA,NA,30.6143,41.0213,2.5,2,NA,2,4,5
29632,199412,-0.8561,2,8,2,1,45.2782,48.9073,3,3,6,NA,6,NA
29633,199507,0.8851,2,8,2,4,66.2014,67.9671,NA,3.5,8,4,4,5
29635,199403,-0.8602,1,2,2,1,52.4082,61.4923,3,3,3,NA,3,NA
29636,199409,0.7362,2,8,4,4,51.4674,53.0924,3.5,3.5,6,4,4,4
29637,199408,-0.4129,2,8,2,2,46.7606,54.8462,3,2.5,6,2,5,3
29638,199411,-0.9394,1,3,2,2,46.7525,37.7112,2.5,1.5,8,5,NA,NA
29639,199409,0.9751,2,8,4,4,59.6893,51.6886,3,3,6,6,6,5
29640,199505,1.1252,1,8,5,4,70.5334,75.4373,4,4,10,5,6,6
29641,199507,0.3551,1,8,4,4,60.0714,54.0566,3.5,3.5,6,5,4,5
29642,199508,0.8943,1,3,2,5,46.8303,51.5769,1.5,1.5,6,NA,5,NA
29643,199503,-0.1813,1,8,2,NA,60.0267,47.5841,3,2.5,10,4,4,NA
29644,199404,-0.1193,2,8,2,2,52.4682,NA,3,3,6,6,NA,NA
29645,199506,-0.5233,1,2,1,1,58.4344,61.8139,3.5,3.5,2,2,NA,NA
29646,199501,0.9295,1,8,3,4,54.9411,49.8164,3,2.5,11,4,5,4
29647,199508,0.4601,2,8,NA,NA,47.0604,52.6565,3,3,NA,4,5,NA
29648,199408,0.8453,2,8,3,4,39.3099,42.432,2.5,2.5,6,4,4,NA
29649,199311,-0.2543,1,8,NA,NA,32.0859,50.7415,3,2.5,NA,NA,NA,NA
29650,199501,-0.0109,1,6,2,2,64.1609,61.678,2.5,2.5,4,NA,5,6
29652,199411,-0.8794,2,5,2,2,48.9383,46.8879,2.5,3,10,5,NA,NA
29653,199503,1.4787,2,8,5,4,56.3658,64.3423,3.5,3.5,8,NA,4,5
29654,199501,1.1419,1,6,4,5,69.765,72.5585,3.5,3.5,10,6,6,NA
29655,199511,-0.6665,2,3,2,NA,43.2631,46.4918,3,2.5,10,4,NA,5
29656,199508,-1.147,2,5,2,1,53.4311,50.2863,2,2,11,NA,4,3
29657,199410,-0.6504,2,8,2,2,43.0026,49.5929,2.5,2,6,2,3,NA
29658,199407,0.6086,1,5,4,4,52.35,50.7147,2.5,2.5,3,NA,4,NA
29659,199500,NA,2,NA,NA,NA,NA,39.6747,2,2.5,NA,NA,NA,NA
29660,199411,-0.5402,2,8,2,2,41.7983,37.8893,NA,NA,10,2,2,NA
29662,199410,-0.0855,2,8,2,3,69.2455,69.8897,4,4,8,4,4,4
29664,199505,-0.1927,1,5,NA,NA,28.704,28.8717,2.5,2.5,NA,NA,2,NA
29665,199507,-0.5465,2,8,2,2,55.2824,50.0349,2,2.5,11,NA,3,NA
29666,199411,-0.6245,2,5,NA,NA,32.278,NA,1,0.5,NA,5,NA,NA
29667,199411,-1.0868,1,3,3,NA,46.0667,49.4888,2.5,2,8,4,4,5
29668,199508,-1.0862,1,6,2,NA,55.6505,54.0188,2.5,3,6,2,4,NA
29669,199211,-0.2417,1,8,NA,NA,41.3258,49.2191,2,1,NA,2,2,2
29670,199407,-0.363,1,5,1,5,43.6427,48.3822,NA,NA,6,NA,6,5
29671,199504,-0.2195,2,8,NA,NA,38.2396,NA,2.5,1.5,NA,2,NA,NA
29672,199503,-0.2015,1,8,NA,NA,47.8695,48.5914,1.5,1.5,NA,2,2,NA
29673,199412,-0.0103,1,8,2,NA,60.6961,59.321,2,2.5,10,6,5,6
29674,199410,0.2764,1,8,3,NA,57.2366,60.9116,3.5,3.5,6,2,NA,NA
29675,199401,-0.735,2,8,2,2,40.457,NA,2.5,2,6,5,NA,NA
29676,199411,0.6891,2,8,4,NA,52.555,57.4715,NA,NA,10,5,5,4
29677,199407,1.0524,1,8,5,NA,68.0889,62.2323,3.5,3,10,6,5,NA
29679,199411,-0.8179,1,8,2,1,55.8097,64.2217,3,3,4,4,NA,NA
29680,199410,-0.7751,1,8,2,NA,50.6992,44.5568,2,2,6,4,NA,5
29681,199411,1.2754,2,8,4,7,57.8629,65.4502,4,4,8,5,6,5
29682,199503,-0.0422,1,8,2,2,50.3705,47.5999,3,3,2,5,5,NA
29683,199411,-0.2629,2,6,2,2,59.5928,56.4369,3.5,3,8,NA,5,5
29684,199504,-0.5825,2,8,2,2,57.6662,60.89,4,3,11,NA,6,4
29685,199506,0.5499,1,8,4,4,56.0246,57.0395,3.5,3,8,4,5,NA
29686,199504,-0.8132,1,8,2,NA,59.9237,57.3468,NA,NA,2,3,3,2
29687,199411,-0.4092,1,3,NA,NA,51.4363,45.3698,1,0.5,NA,2,2,NA
29688,199506,0.1565,2,8,3,3,49.7742,48.3326,2.5,2.5,4,6,2,NA
29689,199508,0.055,2,8,3,4,43.8473,40.5447,1.5,2,6,6,5,5
29690,199504,0.2899,1,8,3,3,38.6899,46.4761,2,2,6,NA,4,4
29691,199510,0.0119,2,8,NA,NA,53.0292,56.868,3.5,3,NA,6,5,NA
29693,199409,-1.4533,1,8,1,1,46.8054,44.826,1.5,1,2,NA,2,NA
29694,199406,-0.3822,2,8,NA,NA,32.7672,30.184,NA,NA,NA,3,2,3
29695,199506,-0.7626,2,5,1,2,48.7613,50.3103,1.5,2,11,3,3,5
29696,199411,0.2641,2,6,NA,NA,41.684,NA,NA,NA,NA,5,NA,NA
29697,199503,0.1292,1,8,2,2,53.4127,53.708,NA,NA,4,NA,3,NA
29698,199401,-0.4108,1,8,NA,NA,28.9462,NA,0.25,0.5,NA,2,NA,NA
29699,199410,-0.4843,1,8,2,2,43.7813,42.195,0.25,0.25,4,NA,1,NA
29700,199400,NA,2,NA,NA,NA,NA,54.067,0.25,0.25,NA,NA,NA,NA
29701,199407,-1.0772,2,3,1,NA,43.2011,50.0381,NA,NA,6,4,3,NA
29702,199502,-0.9474,1,8,2,2,51.3111,48.5129,2.5,2,5,2,NA,3
29703,199411,0.6185,1,8,2,4,55.2468,54.7322,NA,NA,10,6,5,NA
29704,199505,0.2344,2,6,3,NA,60.6026,64.5765,3.5,3,8,4,5,5
29705,199309,-0.8718,2,5,1,1,51.6053,41.7382,3.5,2.5,6,NA,4,NA
29706,199505,0.7427,1,8,4,NA,48.8083,48.9756,3,3,6,5,4,5
29707,199411,1.6922,2,8,4,7,64.5616,57.2807,3.5,3.5,6,5,4,4
29708,199507,0.7558,1,8,3,4,48.1834,30.495,3,3,6,5,5,NA
29709,199309,-0.4024,1,8,2,2,57.5501,54.8528,3.5,3.5,6,4,4,5
29710,199409,-0.3567,1,5,2,2,50.7784,50.6808,2,2.5,8,5,4,3
29711,199503,-0.601,1,8,2,NA,52.953,NA,1.5,1.5,10,2,NA,NA
29712,NA,NA,2,8,4,2,NA,43.6501,NA,2,10,NA,4,4
29713,199411,-0.3032,2,5,NA,NA,41.5525,54.8912,1.5,1.5,NA,6,4,NA
29714,199501,1.6435,1,8,4,7,68.739,68.1383,4,4,6,6,5,4
29715,199506,0.0945,2,8,NA,NA,57.596,NA,NA,3,NA,4,NA,NA
29716,199407,0.018,2,8,NA,NA,54.4378,51.1098,3.5,3.5,NA,NA,4,4
29718,199410,1.0979,2,6,3,4,60.4516,62.2706,3,3.5,10,6,6,5
29719,199312,0.0291,1,8,2,2,32.9925,NA,3,3.5,6,NA,NA,NA
29721,199505,0.1202,1,8,2,2,41.9249,41.2288,2.5,2,2,3,NA,4
29722,199503,-0.1526,2,6,2,2,45.9397,49.6329,NA,NA,8,6,6,4
29723,199411,0.253,2,4,NA,NA,58.6458,46.118,NA,0.5,NA,NA,5,5
29724,199411,-0.1772,2,8,4,2,62.0251,65.0328,4,4,6,NA,5,NA
29726,199507,0.7719,2,8,3,3,49.6776,56.5391,3,3.5,6,6,5,5
29727,199410,1.181,1,8,5,5,54.0918,66.932,3.5,3.5,8,5,5,6
29728,199410,-0.4584,1,8,2,2,59.9624,62.8827,3.5,3.5,8,4,4,NA
29729,NA,NA,1,NA,NA,NA,NA,50.3597,3.5,3,NA,NA,4,2
29730,199409,0.4516,1,8,NA,NA,42.3016,44.7026,2,2,NA,2,2,NA
29731,199505,0.012,1,8,2,2,69.3916,67.1636,4,4,10,6,6,NA
29732,199502,0.6496,1,2,4,4,57.2978,63.2653,4,4,6,6,6,6
29733,199402,-0.3981,1,5,NA,NA,29.1649,36.2771,0.5,0.5,NA,NA,2,NA
